id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,video,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant,gtin,quantity_to_sell_on_facebook,custom_label_4,rich_text_description,internal_label,external_variant_id, is_woo_all_products_sync
2248,"Lemon Essential Oil","Lemon offers multiple benefits and uses as a bestselling doTERRA essential oil. Lemon is a powerful cleansing agent, purifying the air and serving as a nontoxic cleaner throughout the home. When added to water, Lemon provides a refreshing boost to your day.* It’s also frequently added to desserts and main dishes to enhance flavor. When taken internally, Lemon provides cleansing and digestive benefits.* And when diffused, it has an uplifting aroma. 
 
 
 
Uses 
 
  Add to a spray bottle with water to clean tables, countertops, and other surfaces. 
  Combine a few drops with olive oil to clean, protect, and shine wood finishes. 
  Soak a cloth and wipe down your leather furniture and garments for increased preservation and protection. 
  Use to remove early stages of tarnish on silver and other metals. 
  Diffuse to create an uplifting environment. 
 
Directions For Use 
Aromatic use: Use three to four drops in the diffuser of your choice. 
Internal use: Dilute one drop in four fluid ounces of liquid. 
Topical use: Apply one to two drops to desired area. Dilute with a carrier oil to minimize any skin sensitivity. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight and UV rays for at least 12 hours after applying product.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990402007070.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/lemon-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","20USD","out of stock",2248,,,,"/","18USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>
<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>
<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

Lemon offers multiple benefits and uses as a bestselling doTERRA essential oil. Lemon is a powerful cleansing agent, purifying the air and serving as a nontoxic cleaner throughout the home. When added to water, Lemon provides a refreshing boost to your day.* It’s also frequently added to desserts and main dishes to enhance flavor. When taken internally, Lemon provides cleansing and digestive benefits.* And when diffused, it has an uplifting aroma.

</div>
</div>
<h2>Uses</h2>
<ul>
 	<li>Add to a spray bottle with water to clean tables, countertops, and other surfaces.</li>
 	<li>Combine a few drops with olive oil to clean, protect, and shine wood finishes.</li>
 	<li>Soak a cloth and wipe down your leather furniture and garments for increased preservation and protection.</li>
 	<li>Use to remove early stages of tarnish on silver and other metals.</li>
 	<li>Diffuse to create an uplifting environment.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use: </strong>Use three to four drops in the diffuser of your choice.
<strong>Internal use: </strong>Dilute one drop in four fluid ounces of liquid.
<strong>Topical use:</strong> Apply one to two drops to desired area. Dilute with a carrier oil to minimize any skin sensitivity.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight and UV rays for at least 12 hours after applying product.

</div>
</div>
</div>",['no_shipping_class'],2248,
2247,"Grapefruit Essential Oil","Referred to as a “forbidden fruit” and one of the “Seven Wonders of Barbados,” Grapefruit was first documented in 1750 by Welshman Rev. Griffith Hughes. The name “grapefruit” is attributed to the fruits growing in clusters which resemble those of grapes. Known for its energizing and invigorating aroma, Grapefruit oil helps create an uplifting environment. Grapefruit essential oil is also renowned for its cleansing and purifying properties and is frequently used in skin care for its ability to promote the appearance of clear, healthy looking skin. Grapefruit can also support a healthy metabolism when used internally. 
Uses 
 
  Combine with carrier oil or lotion and rub on hands or feet for an invigorating massage. 
  Diffuse for a motivating, invigorating aroma. 
  Add one to two drops to your water to support a healthy metabolism. 
 
Directions For Use 
Aromatic use: Use three to four drops in the diffuser of your choice. 
Internal use: Dilute one drop in four fluid ounces of liquid. 
Topical use: Apply one to two drops to desired area. Dilute with with a carrier oil to minimize any skin sensitivity. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight and UV rays for at least 12 hours after applying product.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990400827422.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/grapefruit-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","26.67USD","out of stock",2247,,,,"/","24USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>
<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

Referred to as a “forbidden fruit” and one of the “Seven Wonders of Barbados,” Grapefruit was first documented in 1750 by Welshman Rev. Griffith Hughes. The name “grapefruit” is attributed to the fruits growing in clusters which resemble those of grapes. Known for its energizing and invigorating aroma, Grapefruit oil helps create an uplifting environment. Grapefruit essential oil is also renowned for its cleansing and purifying properties and is frequently used in skin care for its ability to promote the appearance of clear, healthy looking skin. Grapefruit can also support a healthy metabolism when used internally.
<h2>Uses</h2>
<ul>
 	<li>Combine with carrier oil or lotion and rub on hands or feet for an invigorating massage.</li>
 	<li>Diffuse for a motivating, invigorating aroma.</li>
 	<li>Add one to two drops to your water to support a healthy metabolism.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use:</strong> Use three to four drops in the diffuser of your choice.
<strong>Internal use: </strong>Dilute one drop in four fluid ounces of liquid.
<strong>Topical use:</strong> Apply one to two drops to desired area. Dilute with with a carrier oil to minimize any skin sensitivity. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight and UV rays for at least 12 hours after applying product.

</div>
</div>
</div>",['no_shipping_class'],2247,
2246,"Eucalyptus Essential Oil","Australia is home to more than 700 types of fast-growing, flowering evergreens known as eucalyptus. Part of the myrtle family (Myrtaceae), these plants can grow to 60 feet tall and 15 feet wide. doTERRA has selected five unique species to create its proprietary Eucalyptus: Eucalyptus radiata, E. polybractea, E. kochii, E. loxophleba, and E. globulus. The primary chemical component of these species is eucalyptol (1,8-Cineole), which is where this essential oil blend gets many of its benefits. The camphoraceous, herbaceous aroma can be revitalizing. Due to the oil’s main constituent, 1,8 cineole, Eucalyptus also has cleansing properties. Use aromatically or topically to promote feelings of clear breathing and open airways. Eucalyptus also adds to a soothing massage. 
 
 
 
Uses 
 
  Diffuse or put a few drops on the hands, place them over the nose, and inhale deeply. 
  Place one to two drops on the floor of your shower for a spa-like experience. 
  Add to a carrier oil or lotion during a soothing massage. 
  Use as an air freshener and room deodorizer. 
 
Directions For Use 
Aromatic use: Add three to four drops to the diffuser of your choice. 
Topical use: To apply topically, dilute one drop essential oil to 10 drops carrier oil. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, face and sensitive areas.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/2x3_566x819_15ml_60218408_eucalyptus_blend_us_en_web.png?fit=566%2C819&ssl=1,https://jnbhealth.com/product/eucalyptus-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","28USD","out of stock",2246,,,,"/","25USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>
<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

Australia is home to more than 700 types of fast-growing, flowering evergreens known as eucalyptus. Part of the myrtle family (Myrtaceae), these plants can grow to 60 feet tall and 15 feet wide. doTERRA has selected five unique species to create its proprietary <em>Eucalyptus: Eucalyptus radiata, E. polybractea, E. kochii, E. loxophleba, </em>and <em>E. globulus</em>. The primary chemical component of these species is eucalyptol (1,8-Cineole), which is where this essential oil blend gets many of its benefits. The camphoraceous, herbaceous aroma can be revitalizing. Due to the oil’s main constituent, 1,8 cineole, Eucalyptus also has cleansing properties. Use aromatically or topically to promote feelings of clear breathing and open airways. Eucalyptus also adds to a soothing massage.

</div>
</div>
<h2>Uses</h2>
<ul>
 	<li>Diffuse or put a few drops on the hands, place them over the nose, and inhale deeply.</li>
 	<li>Place one to two drops on the floor of your shower for a spa-like experience.</li>
 	<li>Add to a carrier oil or lotion during a soothing massage.</li>
 	<li>Use as an air freshener and room deodorizer.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use:</strong> Add three to four drops to the diffuser of your choice.
<strong>Topical use:</strong> To apply topically, dilute one drop essential oil to 10 drops carrier oil. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, face and sensitive areas.

</div>",['no_shipping_class'],2246,
2245,"Deep Blue Essential Oil","CPTG® Wintergreen, Camphor, Peppermint, Ylang Ylang, Helichrysum, Blue Tansy, Blue Chamomile, and Osmanthus essential oils work together to soothe and cool in Deep Blue Soothing Blend. After long hours on the computer, rub Deep Blue on your fingers, wrists, shoulders, and neck. A few drops of Deep Blue Soothing Blend diluted in a carrier oil can be part of a cooling and comforting massage. 
Uses 
 
  Apply on feet and knees before and after exercise. 
  Rub on lower back after a day of heavy lifting. 
 
Directions For Use 
Topical use: Apply to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990411640862.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/deep-blue-essential-oil/,"Deep Blue Products, doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","49.33USD","out of stock",2245,,,,"/","40USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>

CPTG<sup>®</sup> Wintergreen, Camphor, Peppermint, Ylang Ylang, Helichrysum, Blue Tansy, Blue Chamomile, and Osmanthus essential oils work together to soothe and cool in Deep Blue Soothing Blend. After long hours on the computer, rub Deep Blue on your fingers, wrists, shoulders, and neck. A few drops of Deep Blue Soothing Blend diluted in a carrier oil can be part of a cooling and comforting massage.
<h2>Uses</h2>
<ul>
 	<li>Apply on feet and knees before and after exercise.</li>
 	<li>Rub on lower back after a day of heavy lifting.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Topical use: </strong>Apply to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.

</div>",['no_shipping_class'],2245,
2244,"Deep Blue Rub","Deep Blue Rub provides a comforting cooling and warming sensation to problem areas. Infused with CPTG Certified Pure Tested Grade® Wintergreen, Camphor, Peppermint, Blue Tansy, Matricaria (German Chamomile), Helichrysum, Ylang Ylang, and Osmanthus essential oils, this topical rub is an indispensable addition to your bathroom cabinet and gym bag. With a base of moisturizing emollients, Deep Blue Rub leaves your skin feeling soft and non-greasy. It’s the trusted choice for results-driven massage therapists and athletes. 
 
 
 
Uses 
Massage the cream into affected areas. For more intensive treatment, apply Deep Blue Soothing Blend on the skin prior to massaging in Deep Blue Rub. 
Cautions 
For external use only. Possible skin sensitivity. Avoid contact with eyes. Don’t use on wounds or damaged skin. Don’t bandage tightly after application or use with a heating pad. Keep out of reach of children to avoid accidental ingestion. If swallowed, get medical help or contact a poison control center immediately.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/deep-blue-rub-removebg-1.png?fit=504%2C638&ssl=1,https://jnbhealth.com/product/deep-blue-rub/,"Deep Blue Products, doTERRA","JNB Pruvit Ketones Drink Shop","46.67USD","out of stock",2244,,,,"/","34USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>
<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

Deep Blue Rub provides a comforting cooling and warming sensation to problem areas. Infused with CPTG Certified Pure Tested Grade<sup>®</sup> Wintergreen, Camphor, Peppermint, Blue Tansy, Matricaria (German Chamomile), Helichrysum, Ylang Ylang, and Osmanthus essential oils, this topical rub is an indispensable addition to your bathroom cabinet and gym bag. With a base of moisturizing emollients, Deep Blue Rub leaves your skin feeling soft and non-greasy. It’s the trusted choice for results-driven massage therapists and athletes.

</div>
</div>
<h2>Uses</h2>
Massage the cream into affected areas. For more intensive treatment, apply Deep Blue Soothing Blend on the skin prior to massaging in Deep Blue Rub.
<h2>Cautions</h2>
For external use only. Possible skin sensitivity. Avoid contact with eyes. Don’t use on wounds or damaged skin. Don’t bandage tightly after application or use with a heating pad. Keep out of reach of children to avoid accidental ingestion. If swallowed, get medical help or contact a poison control center immediately.

</div>",['no_shipping_class'],2244,
2243,"Marjoram Essential Oil","Also known as “wintersweet” or “joy of the mountains,” Marjoram was known to the Greeks and Romans as a symbol of happiness. Marjoram has been used in culinary dishes, imparting a unique flavor to soups, stews, dressings, and sauces. In Germany, this herb is known as the “Goose Herb” for its traditional use in roasting geese. In modern applications, Marjoram oil is valued for its calming properties and its positive benefits when used during a soothing massage. It also supports both healthy cardiovascular and immune systems when ingested.† 
Uses 
 
  Rub a drop on the back of neck to lessen feelings of stress. 
  Apply diluted to a fussy child’s feet prior to a nap. 
  Use in place of dried herb while cooking. 
  Apply before and after exercising. 
 
Directions For Use 
Aromatic use: Use three to four drops in the diffuser of your choice. 
Internal use: Dilute one drop in four fluid ounces of liquid. 
Topical use: Apply one to two drops to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990402990110.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/marjoram-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","32USD","out of stock",2243,,,,"/","27USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div id='product-right' class='col-sm-7 pull-right'>

Also known as “wintersweet” or “joy of the mountains,” Marjoram was known to the Greeks and Romans as a symbol of happiness. Marjoram has been used in culinary dishes, imparting a unique flavor to soups, stews, dressings, and sauces. In Germany, this herb is known as the “Goose Herb” for its traditional use in roasting geese. In modern applications, Marjoram oil is valued for its calming properties and its positive benefits when used during a soothing massage. It also supports both healthy cardiovascular and immune systems when ingested.†
<h2>Uses</h2>
<ul>
 	<li>Rub a drop on the back of neck to lessen feelings of stress.</li>
 	<li>Apply diluted to a fussy child’s feet prior to a nap.</li>
 	<li>Use in place of dried herb while cooking.</li>
 	<li>Apply before and after exercising.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use: </strong>Use three to four drops in the diffuser of your choice.
<strong>Internal use: </strong>Dilute one drop in four fluid ounces of liquid.
<strong>Topical use:</strong> Apply one to two drops to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.

</div>",['no_shipping_class'],2243,
2242,"Immortelle Essential Oil","Immortelle Anti-Aging Blend is formulated to support and nourish the skin while helping to reduce the signs of aging. CPTG® Frankincense, Sandalwood, Lavender, Myrrh, Helichrysum, and Rose essential oils combine to create a proprietary blend of unique oils historically used for their beautifying benefits. Immortelle is soothing and absorbs easily on the face, neck, and décolletage to reduce the appearance of fine lines and wrinkles and promote visibly healthy-looking skin. A fresh, rich aroma makes Immortelle a delightful part of any daily anti-aging regimen leaving skin with a youthful glow. 
Uses 
 
  Apply a thin layer to the face, neck, and décolletage, then repeat application to targeted areas of concern. Follow with the doTERRA moisturizer of your choice. 
  Include in a morning and night facial routine. 
  Apply to reduce the appearance of blemishes. 
 
Directions For Use 
Topical use: Apply to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/2x3-10ml-immortelle.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/immortelle-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","106.67USD","out of stock",2242,,,,"/","99USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>
<div id='product-right' class='col-sm-7 pull-right'>

Immortelle Anti-Aging Blend is formulated to support and nourish the skin while helping to reduce the signs of aging. CPTG<sup>®</sup> Frankincense, Sandalwood, Lavender, Myrrh, Helichrysum, and Rose essential oils combine to create a proprietary blend of unique oils historically used for their beautifying benefits. Immortelle is soothing and absorbs easily on the face, neck, and décolletage to reduce the appearance of fine lines and wrinkles and promote visibly healthy-looking skin. A fresh, rich aroma makes Immortelle a delightful part of any daily anti-aging regimen leaving skin with a youthful glow.
<h2>Uses</h2>
<ul>
 	<li>Apply a thin layer to the face, neck, and décolletage, then repeat application to targeted areas of concern. Follow with the doTERRA moisturizer of your choice.</li>
 	<li>Include in a morning and night facial routine.</li>
 	<li>Apply to reduce the appearance of blemishes.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Topical use:</strong> Apply to desired area. Dilute with a carrier oil to minimize any skin sensitivity. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas.

</div>
</div>
</div>",['no_shipping_class'],2242,
2241,"Clove Essential Oil","According to preclinical research, CPTG® Clove essential oil, when ingested, may help maintain healthy digestive, nervous, and cardiovascular systems because of its main chemical constituents: eugenol and β-caryophyllene.* Additional preclinical testing indicates it may also support a healthy response to inflammatory and oxidative stress when taken internally.* When diluted with Fractionated Coconut Oil, Clove essential oil can be used in an invigorating, energizing massage. Intensely aromatic when diffused or used in cooking, Clove is warm, woody, spicy and sweet, especially when blended with Cinnamon Bark during winter festivities. 
 
 
 
Uses 
 
  Add to toothpaste to clean the teeth and freshen the breath. 
  Take in a Veggie Cap to help maintain healthy digestive, nervous, and cardiovascular systems.* 
  Blend with a carrier oil for a warming, energizing massage. 
 
Directions For Use 
Aromatic use: Use three to four drops in the diffuser of your choice. 
Topical use: Dilute 1 drop essential oil with 10 drops carrier oil. 
Internal use: Add one drop to a Veggie Cap and take with at least two ounces of water. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, face, and sensitive areas.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990395912222.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/clove-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","26.67USD","out of stock",2241,,,,"/","22USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

According to preclinical research, CPTG<sup>®</sup> Clove essential oil, when ingested, may help maintain healthy digestive, nervous, and cardiovascular systems because of its main chemical constituents: eugenol and β-caryophyllene.* Additional preclinical testing indicates it may also support a healthy response to inflammatory and oxidative stress when taken internally.* When diluted with Fractionated Coconut Oil, Clove essential oil can be used in an invigorating, energizing massage. Intensely aromatic when diffused or used in cooking, Clove is warm, woody, spicy and sweet, especially when blended with Cinnamon Bark during winter festivities.

</div>
</div>
<h2>Uses</h2>
<ul>
 	<li>Add to toothpaste to clean the teeth and freshen the breath.</li>
 	<li>Take in a Veggie Cap to help maintain healthy digestive, nervous, and cardiovascular systems.*</li>
 	<li>Blend with a carrier oil for a warming, energizing massage.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use:</strong> Use three to four drops in the diffuser of your choice.
<strong>Topical use: </strong>Dilute 1 drop essential oil with 10 drops carrier oil.
<strong>Internal use: </strong>Add one drop to a Veggie Cap and take with at least two ounces of water. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, face, and sensitive areas.",['no_shipping_class'],2241,
2240,"Clementine Essential Oil","Beneficial to overall wellness, Clementine essential oil has versatile application methods and can be used in many different situations. Clementine may boost metabolic function. It has also been shown to promote a healthy immune response to support gastrointestinal health. When needed, take one to two drops of Clementine essential oil to help relieve occasional heartburn and indigestion. Sweeter and more zesty than other citrus oils, diffuse Clementine throughout your home when in need of a fresh, uplifting experience and to help cleanse the air of unwanted smells. Having both aromatic and internal benefits, Clementine may help reduce feelings of anxiousness and lift your mood. Suitable for daily use, elevate your wellness rituals by adding Clementine into your routine. 
 
 
 
Uses 
 
  Add a drop or two of Clementine to your drinking water for enhanced flavor and to help improve metabolic function. 
  Diffuse throughout your home to create a light and refreshing atmosphere while cleansing the air. 
  Add one drop to your facial cleanser or shampoo to boost cleansing. 
  Incorporate into your home cleaning routine by adding three to four drops of Clementine into your surface cleaners to enhance cleaning power. 
 
Directions for Use 
Diffusion: Use 3-4 drops in a diffuser. 
Internal use: Dilute one drop in 4 fl. oz. of liquid. 
Topical use: Apply one to two drops to desired area. May dilute with doTERRA Fractionated Coconut Oil to minimize any skin sensitivity. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight or UV rays for up to 12 hours after applying product.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/600x400-clementine-rotated-1.jpg?fit=400%2C600&ssl=1,https://jnbhealth.com/product/clementine-essential-oil/,"doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","32USD","out of stock",2240,,,,"/","28USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

Beneficial to overall wellness, Clementine essential oil has versatile application methods and can be used in many different situations. Clementine may boost metabolic function. It has also been shown to promote a healthy immune response to support gastrointestinal health. When needed, take one to two drops of Clementine essential oil to help relieve occasional heartburn and indigestion. Sweeter and more zesty than other citrus oils, diffuse Clementine throughout your home when in need of a fresh, uplifting experience and to help cleanse the air of unwanted smells. Having both aromatic and internal benefits, Clementine may help reduce feelings of anxiousness and lift your mood. Suitable for daily use, elevate your wellness rituals by adding Clementine into your routine.

</div>
</div>
<h2>Uses</h2>
<ul>
 	<li>Add a drop or two of Clementine to your drinking water for enhanced flavor and to help improve metabolic function.</li>
 	<li>Diffuse throughout your home to create a light and refreshing atmosphere while cleansing the air.</li>
 	<li>Add one drop to your facial cleanser or shampoo to boost cleansing.</li>
 	<li>Incorporate into your home cleaning routine by adding three to four drops of Clementine into your surface cleaners to enhance cleaning power.</li>
</ul>
<h2>Directions for Use</h2>
<strong>Diffusion:</strong> Use 3-4 drops in a diffuser.
<strong>Internal use:</strong> Dilute one drop in 4 fl. oz. of liquid.
<strong>Topical use:</strong> Apply one to two drops to desired area. May dilute with doTERRA Fractionated Coconut Oil to minimize any skin sensitivity.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight or UV rays for up to 12 hours after applying product.",['no_shipping_class'],2240,
2239,"Breathe Essential Oil","doTERRA Breathe is a remarkable blend of essential oils including Laurel Leaf, Peppermint, Eucalyptus, Tea Tree, Lemon, Cardamom, Ravintsara, and Ravensara. doTERRA Breathe maintains feelings of clear airways and easy breathing while minimizing the effects of seasonal threats. doTERRA Breathe can be applied topically to the chest, back, or bottom of feet, or diffused at nighttime to calm the senses and promote a restful sleep. 
 
 
 
Uses 
 
  Diffuse, inhale directly from the palms, or rub on the chest or feet. 
  Use when outdoors to minimize the effects of seasonal threats. 
  Diffuse at bedtime for a restful environment. 
 
Directions For Use 
Aromatic use: Use three to four drops in the diffuser of your choice. 
Topical use: Apply one to two drops to desired area. Dilute with Fractionated Coconut Oil to minimize any skin sensitivity. See additional precautions below. 
Cautions 
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight or UV rays for up to 12 hours after applying product.",https://i0.wp.com/jnbhealth.com/wp-content/uploads/2023/11/27990413213726.png?fit=546%2C819&ssl=1,https://jnbhealth.com/product/breathe-essential-oil/,"doTERRA Breathe Products, doTERRA Essential Oil, doTERRA","JNB Pruvit Ketones Drink Shop","37.33USD","out of stock",2239,,,,"/","31USD",new,"hidden",,,,,,,,,,"https://jnbhealth.com/fbcollection/","<div class='pdp22-product__header '>
<div class='product__desc d-md-block d-sm-block d-none'>

doTERRA Breathe is a remarkable blend of essential oils including Laurel Leaf, Peppermint, Eucalyptus, Tea Tree, Lemon, Cardamom, Ravintsara, and Ravensara. doTERRA Breathe maintains feelings of clear airways and easy breathing while minimizing the effects of seasonal threats. doTERRA Breathe can be applied topically to the chest, back, or bottom of feet, or diffused at nighttime to calm the senses and promote a restful sleep.

</div>
</div>
<h2>Uses</h2>
<ul>
 	<li>Diffuse, inhale directly from the palms, or rub on the chest or feet.</li>
 	<li>Use when outdoors to minimize the effects of seasonal threats.</li>
 	<li>Diffuse at bedtime for a restful environment.</li>
</ul>
<h2>Directions For Use</h2>
<strong>Aromatic use:</strong> Use three to four drops in the diffuser of your choice.
<strong>Topical use:</strong> Apply one to two drops to desired area. Dilute with Fractionated Coconut Oil to minimize any skin sensitivity. See additional precautions below.
<h2>Cautions</h2>
Possible skin sensitivity. Keep out of reach of children. If you are pregnant, nursing, or under a doctor’s care, consult your physician. Avoid contact with eyes, inner ears, and sensitive areas. Avoid sunlight or UV rays for up to 12 hours after applying product.",['no_shipping_class'],2239,
